"Region Name","Country Name","suicides","Sex","Year","AgeGroup"
"Central and South America","Uruguay",0,"Unknown",2016,"30-39 years"
"Central and South America","Uruguay",7,"Female",2017,"30-39 years"
"Central and South America","Uruguay",9,"Female",2017,"30-39 years"
"Central and South America","Uruguay",54,"Male",2017,"30-39 years"
"Central and South America","Uruguay",47,"Male",2017,"30-39 years"
"Central and South America","Uruguay",13,"Female",2018,"30-39 years"
"Central and South America","Uruguay",10,"Female",2018,"30-39 years"
"Central and South America","Uruguay",42,"Male",2018,"30-39 years"
"Central and South America","Uruguay",45,"Male",2018,"30-39 years"
"Central and South America","Uruguay",9,"Female",2019,"30-39 years"
"Central and South America","Uruguay",8,"Female",2019,"30-39 years"
"Central and South America","Uruguay",36,"Male",2019,"30-39 years"
"Central and South America","Uruguay",47,"Male",2019,"30-39 years"
"Central and South America","Uruguay",13,"Female",2020,"30-39 years"
"Central and South America","Uruguay",11,"Female",2020,"30-39 years"
"Central and South America","Uruguay",59,"Male",2020,"30-39 years"
"Central and South America","Uruguay",46,"Male",2020,"30-39 years"
"Central and South America","Uruguay",7,"Female",1955,"40-49 years"
"Central and South America","Uruguay",6,"Female",1955,"40-49 years"
"Central and South America","Uruguay",16,"Male",1955,"40-49 years"
"Central and South America","Uruguay",14,"Male",1955,"40-49 years"
"Central and South America","Uruguay",4,"Female",1956,"40-49 years"
"Central and South America","Uruguay",7,"Female",1956,"40-49 years"
"Central and South America","Uruguay",30,"Male",1956,"40-49 years"
"Central and South America","Uruguay",16,"Male",1956,"40-49 years"
"Central and South America","Uruguay",3,"Female",1957,"40-49 years"
"Central and South America","Uruguay",7,"Female",1957,"40-49 years"
"Central and South America","Uruguay",13,"Male",1957,"40-49 years"
"Central and South America","Uruguay",17,"Male",1957,"40-49 years"
"Central and South America","Uruguay",4,"Female",1958,"40-49 years"
"Central and South America","Uruguay",5,"Female",1958,"40-49 years"
"Central and South America","Uruguay",19,"Male",1958,"40-49 years"
"Central and South America","Uruguay",9,"Male",1958,"40-49 years"
"Central and South America","Uruguay",1,"Female",1959,"40-49 years"
"Central and South America","Uruguay",2,"Female",1959,"40-49 years"
"Central and South America","Uruguay",17,"Male",1959,"40-49 years"
"Central and South America","Uruguay",26,"Male",1959,"40-49 years"
"Central and South America","Uruguay",5,"Female",1960,"40-49 years"
"Central and South America","Uruguay",3,"Female",1960,"40-49 years"
"Central and South America","Uruguay",21,"Male",1960,"40-49 years"
"Central and South America","Uruguay",17,"Male",1960,"40-49 years"
"Central and South America","Uruguay",6,"Female",1963,"40-49 years"
"Central and South America","Uruguay",3,"Female",1963,"40-49 years"
"Central and South America","Uruguay",16,"Male",1963,"40-49 years"
"Central and South America","Uruguay",21,"Male",1963,"40-49 years"
"Central and South America","Uruguay",0,"Female",1964,"40-49 years"
"Central and South America","Uruguay",4,"Female",1964,"40-49 years"
"Central and South America","Uruguay",14,"Male",1964,"40-49 years"
"Central and South America","Uruguay",13,"Male",1964,"40-49 years"
"Central and South America","Uruguay",3,"Female",1965,"40-49 years"
"Central and South America","Uruguay",5,"Female",1965,"40-49 years"
"Central and South America","Uruguay",13,"Male",1965,"40-49 years"
"Central and South America","Uruguay",16,"Male",1965,"40-49 years"
"Central and South America","Uruguay",7,"Female",1966,"40-49 years"
"Central and South America","Uruguay",4,"Female",1966,"40-49 years"
"Central and South America","Uruguay",13,"Male",1966,"40-49 years"
"Central and South America","Uruguay",21,"Male",1966,"40-49 years"
"Central and South America","Uruguay",5,"Female",1967,"40-49 years"
"Central and South America","Uruguay",7,"Female",1967,"40-49 years"
"Central and South America","Uruguay",18,"Male",1967,"40-49 years"
"Central and South America","Uruguay",23,"Male",1967,"40-49 years"
"Central and South America","Uruguay",7,"Female",1968,"40-49 years"
"Central and South America","Uruguay",5,"Female",1968,"40-49 years"
"Central and South America","Uruguay",12,"Male",1968,"40-49 years"
"Central and South America","Uruguay",19,"Male",1968,"40-49 years"
"Central and South America","Uruguay",5,"Female",1969,"40-49 years"
"Central and South America","Uruguay",3,"Female",1969,"40-49 years"
"Central and South America","Uruguay",20,"Male",1969,"40-49 years"
"Central and South America","Uruguay",16,"Male",1969,"40-49 years"
"Central and South America","Uruguay",3,"Female",1970,"40-49 years"
"Central and South America","Uruguay",3,"Female",1970,"40-49 years"
"Central and South America","Uruguay",17,"Male",1970,"40-49 years"
"Central and South America","Uruguay",19,"Male",1970,"40-49 years"
"Central and South America","Uruguay",5,"Female",1971,"40-49 years"
"Central and South America","Uruguay",6,"Female",1971,"40-49 years"
"Central and South America","Uruguay",18,"Male",1971,"40-49 years"
"Central and South America","Uruguay",21,"Male",1971,"40-49 years"
"Central and South America","Uruguay",3,"Female",1972,"40-49 years"
"Central and South America","Uruguay",8,"Female",1972,"40-49 years"
"Central and South America","Uruguay",18,"Male",1972,"40-49 years"
"Central and South America","Uruguay",23,"Male",1972,"40-49 years"
"Central and South America","Uruguay",9,"Female",1973,"40-49 years"
"Central and South America","Uruguay",6,"Female",1973,"40-49 years"
"Central and South America","Uruguay",11,"Male",1973,"40-49 years"
"Central and South America","Uruguay",30,"Male",1973,"40-49 years"
"Central and South America","Uruguay",6,"Female",1974,"40-49 years"
"Central and South America","Uruguay",6,"Female",1974,"40-49 years"
"Central and South America","Uruguay",19,"Male",1974,"40-49 years"
"Central and South America","Uruguay",9,"Male",1974,"40-49 years"
"Central and South America","Uruguay",6,"Female",1975,"40-49 years"
"Central and South America","Uruguay",4,"Female",1975,"40-49 years"
"Central and South America","Uruguay",19,"Male",1975,"40-49 years"
"Central and South America","Uruguay",14,"Male",1975,"40-49 years"
"Central and South America","Uruguay",5,"Female",1976,"40-49 years"
"Central and South America","Uruguay",3,"Female",1976,"40-49 years"
"Central and South America","Uruguay",13,"Male",1976,"40-49 years"
"Central and South America","Uruguay",20,"Male",1976,"40-49 years"
"Central and South America","Uruguay",7,"Female",1977,"40-49 years"
"Central and South America","Uruguay",7,"Female",1977,"40-49 years"
"Central and South America","Uruguay",22,"Male",1977,"40-49 years"
"Central and South America","Uruguay",20,"Male",1977,"40-49 years"
"Central and South America","Uruguay",5,"Female",1978,"40-49 years"
"Central and South America","Uruguay",9,"Female",1978,"40-49 years"
"Central and South America","Uruguay",14,"Male",1978,"40-49 years"
"Central and South America","Uruguay",19,"Male",1978,"40-49 years"
"Central and South America","Uruguay",2,"Female",1980,"40-49 years"
"Central and South America","Uruguay",5,"Female",1980,"40-49 years"
"Central and South America","Uruguay",13,"Male",1980,"40-49 years"
"Central and South America","Uruguay",12,"Male",1980,"40-49 years"
"Central and South America","Uruguay",2,"Female",1981,"40-49 years"
"Central and South America","Uruguay",6,"Female",1981,"40-49 years"
"Central and South America","Uruguay",17,"Male",1981,"40-49 years"
"Central and South America","Uruguay",13,"Male",1981,"40-49 years"
"Central and South America","Uruguay",2,"Female",1982,"40-49 years"
"Central and South America","Uruguay",5,"Female",1982,"40-49 years"
"Central and South America","Uruguay",19,"Male",1982,"40-49 years"
"Central and South America","Uruguay",25,"Male",1982,"40-49 years"
"Central and South America","Uruguay",2,"Female",1983,"40-49 years"
"Central and South America","Uruguay",4,"Female",1983,"40-49 years"
"Central and South America","Uruguay",19,"Male",1983,"40-49 years"
"Central and South America","Uruguay",23,"Male",1983,"40-49 years"
"Central and South America","Uruguay",4,"Female",1984,"40-49 years"
"Central and South America","Uruguay",2,"Female",1984,"40-49 years"
"Central and South America","Uruguay",25,"Male",1984,"40-49 years"
"Central and South America","Uruguay",18,"Male",1984,"40-49 years"
"Central and South America","Uruguay",5,"Female",1985,"40-49 years"
"Central and South America","Uruguay",4,"Female",1985,"40-49 years"
"Central and South America","Uruguay",20,"Male",1985,"40-49 years"
"Central and South America","Uruguay",13,"Male",1985,"40-49 years"
"Central and South America","Uruguay",5,"Female",1986,"40-49 years"
"Central and South America","Uruguay",1,"Female",1986,"40-49 years"
"Central and South America","Uruguay",11,"Male",1986,"40-49 years"
"Central and South America","Uruguay",14,"Male",1986,"40-49 years"
"Central and South America","Uruguay",5,"Female",1987,"40-49 years"
"Central and South America","Uruguay",5,"Female",1987,"40-49 years"
"Central and South America","Uruguay",20,"Male",1987,"40-49 years"
"Central and South America","Uruguay",16,"Male",1987,"40-49 years"
"Central and South America","Uruguay",3,"Female",1988,"40-49 years"
"Central and South America","Uruguay",3,"Female",1988,"40-49 years"
"Central and South America","Uruguay",15,"Male",1988,"40-49 years"
"Central and South America","Uruguay",20,"Male",1988,"40-49 years"
"Central and South America","Uruguay",5,"Female",1989,"40-49 years"
"Central and South America","Uruguay",2,"Female",1989,"40-49 years"
"Central and South America","Uruguay",17,"Male",1989,"40-49 years"
"Central and South America","Uruguay",17,"Male",1989,"40-49 years"
"Central and South America","Uruguay",4,"Female",1990,"40-49 years"
"Central and South America","Uruguay",5,"Female",1990,"40-49 years"
"Central and South America","Uruguay",14,"Male",1990,"40-49 years"
"Central and South America","Uruguay",20,"Male",1990,"40-49 years"
"Central and South America","Uruguay",5,"Female",1993,"40-49 years"
"Central and South America","Uruguay",6,"Female",1993,"40-49 years"
"Central and South America","Uruguay",17,"Male",1993,"40-49 years"
"Central and South America","Uruguay",18,"Male",1993,"40-49 years"
"Central and South America","Uruguay",3,"Female",1994,"40-49 years"
"Central and South America","Uruguay",6,"Female",1994,"40-49 years"
"Central and South America","Uruguay",24,"Male",1994,"40-49 years"
"Central and South America","Uruguay",28,"Male",1994,"40-49 years"
"Central and South America","Uruguay",10,"Female",1995,"40-49 years"
"Central and South America","Uruguay",7,"Female",1995,"40-49 years"
"Central and South America","Uruguay",13,"Male",1995,"40-49 years"
"Central and South America","Uruguay",33,"Male",1995,"40-49 years"
"Central and South America","Uruguay",10,"Female",1996,"40-49 years"
"Central and South America","Uruguay",3,"Female",1996,"40-49 years"
"Central and South America","Uruguay",29,"Male",1996,"40-49 years"
"Central and South America","Uruguay",10,"Male",1996,"40-49 years"
"Central and South America","Uruguay",6,"Female",1997,"40-49 years"
"Central and South America","Uruguay",5,"Female",1997,"40-49 years"
"Central and South America","Uruguay",31,"Male",1997,"40-49 years"
"Central and South America","Uruguay",23,"Male",1997,"40-49 years"
"Central and South America","Uruguay",14,"Female",1998,"40-49 years"
"Central and South America","Uruguay",11,"Female",1998,"40-49 years"
"Central and South America","Uruguay",35,"Male",1998,"40-49 years"
"Central and South America","Uruguay",35,"Male",1998,"40-49 years"
"Central and South America","Uruguay",7,"Female",1999,"40-49 years"
"Central and South America","Uruguay",10,"Female",1999,"40-49 years"
"Central and South America","Uruguay",26,"Male",1999,"40-49 years"
"Central and South America","Uruguay",19,"Male",1999,"40-49 years"
"Central and South America","Uruguay",5,"Female",2000,"40-49 years"
"Central and South America","Uruguay",10,"Female",2000,"40-49 years"
"Central and South America","Uruguay",27,"Male",2000,"40-49 years"
"Central and South America","Uruguay",31,"Male",2000,"40-49 years"
"Central and South America","Uruguay",3,"Female",2001,"40-49 years"
"Central and South America","Uruguay",12,"Female",2001,"40-49 years"
"Central and South America","Uruguay",30,"Male",2001,"40-49 years"
"Central and South America","Uruguay",39,"Male",2001,"40-49 years"
"Central and South America","Uruguay",13,"Female",2002,"40-49 years"
"Central and South America","Uruguay",9,"Female",2002,"40-49 years"
"Central and South America","Uruguay",39,"Male",2002,"40-49 years"
"Central and South America","Uruguay",34,"Male",2002,"40-49 years"
"Central and South America","Uruguay",0,"Unknown",2002,"40-49 years"
"Central and South America","Uruguay",0,"Unknown",2002,"40-49 years"
"Central and South America","Uruguay",15,"Female",2003,"40-49 years"
"Central and South America","Uruguay",13,"Female",2003,"40-49 years"
"Central and South America","Uruguay",21,"Male",2003,"40-49 years"
"Central and South America","Uruguay",38,"Male",2003,"40-49 years"
"Central and South America","Uruguay",8,"Female",2004,"40-49 years"
"Central and South America","Uruguay",10,"Female",2004,"40-49 years"
"Central and South America","Uruguay",25,"Male",2004,"40-49 years"
"Central and South America","Uruguay",33,"Male",2004,"40-49 years"
"Central and South America","Uruguay",0,"Unknown",2004,"40-49 years"
"Central and South America","Uruguay",0,"Unknown",2004,"40-49 years"
"Central and South America","Uruguay",9,"Female",2005,"40-49 years"
"Central and South America","Uruguay",10,"Female",2005,"40-49 years"
"Central and South America","Uruguay",20,"Male",2005,"40-49 years"
"Central and South America","Uruguay",26,"Male",2005,"40-49 years"
"Central and South America","Uruguay",15,"Female",2006,"40-49 years"
"Central and South America","Uruguay",20,"Female",2006,"40-49 years"
"Central and South America","Uruguay",29,"Male",2006,"40-49 years"
"Central and South America","Uruguay",15,"Male",2006,"40-49 years"
"Central and South America","Uruguay",0,"Unknown",2006,"40-49 years"
"Central and South America","Uruguay",0,"Unknown",2006,"40-49 years"
"Central and South America","Uruguay",17,"Female",2007,"40-49 years"
"Central and South America","Uruguay",18,"Female",2007,"40-49 years"
"Central and South America","Uruguay",30,"Male",2007,"40-49 years"
"Central and South America","Uruguay",36,"Male",2007,"40-49 years"
"Central and South America","Uruguay",8,"Female",2008,"40-49 years"
"Central and South America","Uruguay",10,"Female",2008,"40-49 years"
"Central and South America","Uruguay",31,"Male",2008,"40-49 years"
"Central and South America","Uruguay",37,"Male",2008,"40-49 years"
"Central and South America","Uruguay",9,"Female",2009,"40-49 years"
"Central and South America","Uruguay",8,"Female",2009,"40-49 years"
"Central and South America","Uruguay",20,"Male",2009,"40-49 years"
"Central and South America","Uruguay",26,"Male",2009,"40-49 years"
"Central and South America","Uruguay",12,"Female",2010,"40-49 years"
"Central and South America","Uruguay",13,"Female",2010,"40-49 years"
"Central and South America","Uruguay",20,"Male",2010,"40-49 years"
"Central and South America","Uruguay",30,"Male",2010,"40-49 years"
"Central and South America","Uruguay",6,"Female",2012,"40-49 years"
"Central and South America","Uruguay",15,"Female",2012,"40-49 years"
"Central and South America","Uruguay",33,"Male",2012,"40-49 years"
"Central and South America","Uruguay",39,"Male",2012,"40-49 years"
"Central and South America","Uruguay",10,"Female",2013,"40-49 years"
"Central and South America","Uruguay",10,"Female",2013,"40-49 years"
"Central and South America","Uruguay",25,"Male",2013,"40-49 years"
"Central and South America","Uruguay",35,"Male",2013,"40-49 years"
"Central and South America","Uruguay",18,"Female",2014,"40-49 years"
"Central and South America","Uruguay",11,"Female",2014,"40-49 years"
"Central and South America","Uruguay",42,"Male",2014,"40-49 years"
"Central and South America","Uruguay",37,"Male",2014,"40-49 years"
"Central and South America","Uruguay",6,"Female",2015,"40-49 years"
"Central and South America","Uruguay",10,"Female",2015,"40-49 years"
"Central and South America","Uruguay",35,"Male",2015,"40-49 years"
"Central and South America","Uruguay",25,"Male",2015,"40-49 years"
"Central and South America","Uruguay",0,"Unknown",2015,"40-49 years"
"Central and South America","Uruguay",0,"Unknown",2015,"40-49 years"
"Central and South America","Uruguay",11,"Female",2016,"40-49 years"
"Central and South America","Uruguay",10,"Female",2016,"40-49 years"
"Central and South America","Uruguay",41,"Male",2016,"40-49 years"
"Central and South America","Uruguay",32,"Male",2016,"40-49 years"
"Central and South America","Uruguay",0,"Unknown",2016,"40-49 years"
"Central and South America","Uruguay",0,"Unknown",2016,"40-49 years"
"Central and South America","Uruguay",19,"Female",2017,"40-49 years"
"Central and South America","Uruguay",7,"Female",2017,"40-49 years"
"Central and South America","Uruguay",33,"Male",2017,"40-49 years"
"Central and South America","Uruguay",33,"Male",2017,"40-49 years"
"Central and South America","Uruguay",17,"Female",2018,"40-49 years"
"Central and South America","Uruguay",15,"Female",2018,"40-49 years"
"Central and South America","Uruguay",47,"Male",2018,"40-49 years"
"Central and South America","Uruguay",34,"Male",2018,"40-49 years"
"Central and South America","Uruguay",7,"Female",2019,"40-49 years"
"Central and South America","Uruguay",12,"Female",2019,"40-49 years"
"Central and South America","Uruguay",40,"Male",2019,"40-49 years"
"Central and South America","Uruguay",53,"Male",2019,"40-49 years"
"Central and South America","Uruguay",10,"Female",2020,"40-49 years"
"Central and South America","Uruguay",20,"Female",2020,"40-49 years"
"Central and South America","Uruguay",41,"Male",2020,"40-49 years"
"Central and South America","Uruguay",28,"Male",2020,"40-49 years"
"Central and South America","Uruguay",4,"Female",1955,"50-59 years"
"Central and South America","Uruguay",3,"Female",1955,"50-59 years"
"Central and South America","Uruguay",17,"Male",1955,"50-59 years"
"Central and South America","Uruguay",23,"Male",1955,"50-59 years"
"Central and South America","Uruguay",6,"Female",1956,"50-59 years"
"Central and South America","Uruguay",6,"Female",1956,"50-59 years"
"Central and South America","Uruguay",19,"Male",1956,"50-59 years"
"Central and South America","Uruguay",15,"Male",1956,"50-59 years"
"Central and South America","Uruguay",6,"Female",1957,"50-59 years"
"Central and South America","Uruguay",2,"Female",1957,"50-59 years"
"Central and South America","Uruguay",17,"Male",1957,"50-59 years"
"Central and South America","Uruguay",19,"Male",1957,"50-59 years"
"Central and South America","Uruguay",5,"Female",1958,"50-59 years"
"Central and South America","Uruguay",4,"Female",1958,"50-59 years"
"Central and South America","Uruguay",22,"Male",1958,"50-59 years"
"Central and South America","Uruguay",16,"Male",1958,"50-59 years"
"Central and South America","Uruguay",5,"Female",1959,"50-59 years"
"Central and South America","Uruguay",3,"Female",1959,"50-59 years"
"Central and South America","Uruguay",31,"Male",1959,"50-59 years"
"Central and South America","Uruguay",23,"Male",1959,"50-59 years"
"Central and South America","Uruguay",4,"Female",1960,"50-59 years"
"Central and South America","Uruguay",3,"Female",1960,"50-59 years"
"Central and South America","Uruguay",15,"Male",1960,"50-59 years"
"Central and South America","Uruguay",16,"Male",1960,"50-59 years"
"Central and South America","Uruguay",7,"Female",1963,"50-59 years"
"Central and South America","Uruguay",1,"Female",1963,"50-59 years"
"Central and South America","Uruguay",20,"Male",1963,"50-59 years"
"Central and South America","Uruguay",14,"Male",1963,"50-59 years"
"Central and South America","Uruguay",5,"Female",1964,"50-59 years"
"Central and South America","Uruguay",4,"Female",1964,"50-59 years"
"Central and South America","Uruguay",11,"Male",1964,"50-59 years"
"Central and South America","Uruguay",11,"Male",1964,"50-59 years"
"Central and South America","Uruguay",10,"Female",1965,"50-59 years"
"Central and South America","Uruguay",7,"Female",1965,"50-59 years"
"Central and South America","Uruguay",21,"Male",1965,"50-59 years"
"Central and South America","Uruguay",15,"Male",1965,"50-59 years"
"Central and South America","Uruguay",8,"Female",1966,"50-59 years"
"Central and South America","Uruguay",5,"Female",1966,"50-59 years"
"Central and South America","Uruguay",21,"Male",1966,"50-59 years"
"Central and South America","Uruguay",21,"Male",1966,"50-59 years"
"Central and South America","Uruguay",8,"Female",1967,"50-59 years"
"Central and South America","Uruguay",5,"Female",1967,"50-59 years"
"Central and South America","Uruguay",17,"Male",1967,"50-59 years"
"Central and South America","Uruguay",12,"Male",1967,"50-59 years"
"Central and South America","Uruguay",7,"Female",1968,"50-59 years"
"Central and South America","Uruguay",3,"Female",1968,"50-59 years"
"Central and South America","Uruguay",14,"Male",1968,"50-59 years"
"Central and South America","Uruguay",18,"Male",1968,"50-59 years"
"Central and South America","Uruguay",4,"Female",1969,"50-59 years"
"Central and South America","Uruguay",4,"Female",1969,"50-59 years"
"Central and South America","Uruguay",19,"Male",1969,"50-59 years"
"Central and South America","Uruguay",25,"Male",1969,"50-59 years"
"Central and South America","Uruguay",4,"Female",1970,"50-59 years"
"Central and South America","Uruguay",8,"Female",1970,"50-59 years"
"Central and South America","Uruguay",15,"Male",1970,"50-59 years"
"Central and South America","Uruguay",22,"Male",1970,"50-59 years"
"Central and South America","Uruguay",4,"Female",1971,"50-59 years"
"Central and South America","Uruguay",5,"Female",1971,"50-59 years"
"Central and South America","Uruguay",15,"Male",1971,"50-59 years"
"Central and South America","Uruguay",22,"Male",1971,"50-59 years"
"Central and South America","Uruguay",8,"Female",1972,"50-59 years"
"Central and South America","Uruguay",8,"Female",1972,"50-59 years"
"Central and South America","Uruguay",16,"Male",1972,"50-59 years"
"Central and South America","Uruguay",28,"Male",1972,"50-59 years"
"Central and South America","Uruguay",10,"Female",1973,"50-59 years"
"Central and South America","Uruguay",7,"Female",1973,"50-59 years"
"Central and South America","Uruguay",25,"Male",1973,"50-59 years"
"Central and South America","Uruguay",22,"Male",1973,"50-59 years"
"Central and South America","Uruguay",7,"Female",1974,"50-59 years"
"Central and South America","Uruguay",6,"Female",1974,"50-59 years"
"Central and South America","Uruguay",27,"Male",1974,"50-59 years"
"Central and South America","Uruguay",22,"Male",1974,"50-59 years"
"Central and South America","Uruguay",6,"Female",1975,"50-59 years"
"Central and South America","Uruguay",7,"Female",1975,"50-59 years"
"Central and South America","Uruguay",15,"Male",1975,"50-59 years"
"Central and South America","Uruguay",16,"Male",1975,"50-59 years"
"Central and South America","Uruguay",6,"Female",1976,"50-59 years"
"Central and South America","Uruguay",10,"Female",1976,"50-59 years"
"Central and South America","Uruguay",23,"Male",1976,"50-59 years"
"Central and South America","Uruguay",24,"Male",1976,"50-59 years"
"Central and South America","Uruguay",2,"Female",1977,"50-59 years"
"Central and South America","Uruguay",3,"Female",1977,"50-59 years"
"Central and South America","Uruguay",23,"Male",1977,"50-59 years"
"Central and South America","Uruguay",32,"Male",1977,"50-59 years"
"Central and South America","Uruguay",6,"Female",1978,"50-59 years"
"Central and South America","Uruguay",4,"Female",1978,"50-59 years"
"Central and South America","Uruguay",26,"Male",1978,"50-59 years"
"Central and South America","Uruguay",24,"Male",1978,"50-59 years"
"Central and South America","Uruguay",2,"Female",1980,"50-59 years"
"Central and South America","Uruguay",4,"Female",1980,"50-59 years"
"Central and South America","Uruguay",22,"Male",1980,"50-59 years"
"Central and South America","Uruguay",19,"Male",1980,"50-59 years"
"Central and South America","Uruguay",8,"Female",1981,"50-59 years"
"Central and South America","Uruguay",3,"Female",1981,"50-59 years"
"Central and South America","Uruguay",20,"Male",1981,"50-59 years"
"Central and South America","Uruguay",24,"Male",1981,"50-59 years"
"Central and South America","Uruguay",4,"Female",1982,"50-59 years"
"Central and South America","Uruguay",2,"Female",1982,"50-59 years"
"Central and South America","Uruguay",25,"Male",1982,"50-59 years"
"Central and South America","Uruguay",17,"Male",1982,"50-59 years"
"Central and South America","Uruguay",7,"Female",1983,"50-59 years"
"Central and South America","Uruguay",7,"Female",1983,"50-59 years"
"Central and South America","Uruguay",23,"Male",1983,"50-59 years"
"Central and South America","Uruguay",27,"Male",1983,"50-59 years"
"Central and South America","Uruguay",6,"Female",1984,"50-59 years"
"Central and South America","Uruguay",9,"Female",1984,"50-59 years"
"Central and South America","Uruguay",30,"Male",1984,"50-59 years"
"Central and South America","Uruguay",35,"Male",1984,"50-59 years"
"Central and South America","Uruguay",4,"Female",1985,"50-59 years"
"Central and South America","Uruguay",6,"Female",1985,"50-59 years"
"Central and South America","Uruguay",17,"Male",1985,"50-59 years"
"Central and South America","Uruguay",31,"Male",1985,"50-59 years"
"Central and South America","Uruguay",0,"Female",1986,"50-59 years"
"Central and South America","Uruguay",8,"Female",1986,"50-59 years"
"Central and South America","Uruguay",14,"Male",1986,"50-59 years"
"Central and South America","Uruguay",13,"Male",1986,"50-59 years"
"Central and South America","Uruguay",5,"Female",1987,"50-59 years"
"Central and South America","Uruguay",7,"Female",1987,"50-59 years"
"Central and South America","Uruguay",15,"Male",1987,"50-59 years"
"Central and South America","Uruguay",21,"Male",1987,"50-59 years"
"Central and South America","Uruguay",8,"Female",1988,"50-59 years"
"Central and South America","Uruguay",6,"Female",1988,"50-59 years"
"Central and South America","Uruguay",16,"Male",1988,"50-59 years"
"Central and South America","Uruguay",12,"Male",1988,"50-59 years"
"Central and South America","Uruguay",6,"Female",1989,"50-59 years"
"Central and South America","Uruguay",2,"Female",1989,"50-59 years"
"Central and South America","Uruguay",18,"Male",1989,"50-59 years"
"Central and South America","Uruguay",25,"Male",1989,"50-59 years"
"Central and South America","Uruguay",2,"Female",1990,"50-59 years"
"Central and South America","Uruguay",4,"Female",1990,"50-59 years"
"Central and South America","Uruguay",19,"Male",1990,"50-59 years"
"Central and South America","Uruguay",25,"Male",1990,"50-59 years"
"Central and South America","Uruguay",13,"Female",1993,"50-59 years"
"Central and South America","Uruguay",8,"Female",1993,"50-59 years"
"Central and South America","Uruguay",34,"Male",1993,"50-59 years"
"Central and South America","Uruguay",25,"Male",1993,"50-59 years"
"Central and South America","Uruguay",7,"Female",1994,"50-59 years"
"Central and South America","Uruguay",9,"Female",1994,"50-59 years"
"Central and South America","Uruguay",16,"Male",1994,"50-59 years"
"Central and South America","Uruguay",31,"Male",1994,"50-59 years"
"Central and South America","Uruguay",7,"Female",1995,"50-59 years"
"Central and South America","Uruguay",9,"Female",1995,"50-59 years"
"Central and South America","Uruguay",20,"Male",1995,"50-59 years"
"Central and South America","Uruguay",24,"Male",1995,"50-59 years"
"Central and South America","Uruguay",11,"Female",1996,"50-59 years"
"Central and South America","Uruguay",10,"Female",1996,"50-59 years"
"Central and South America","Uruguay",26,"Male",1996,"50-59 years"
"Central and South America","Uruguay",24,"Male",1996,"50-59 years"
"Central and South America","Uruguay",6,"Female",1997,"50-59 years"
"Central and South America","Uruguay",9,"Female",1997,"50-59 years"
"Central and South America","Uruguay",17,"Male",1997,"50-59 years"
"Central and South America","Uruguay",23,"Male",1997,"50-59 years"
"Central and South America","Uruguay",7,"Female",1998,"50-59 years"
"Central and South America","Uruguay",7,"Female",1998,"50-59 years"
"Central and South America","Uruguay",28,"Male",1998,"50-59 years"
"Central and South America","Uruguay",35,"Male",1998,"50-59 years"
"Central and South America","Uruguay",5,"Female",1999,"50-59 years"
"Central and South America","Uruguay",11,"Female",1999,"50-59 years"
"Central and South America","Uruguay",26,"Male",1999,"50-59 years"
"Central and South America","Uruguay",28,"Male",1999,"50-59 years"
"Central and South America","Uruguay",8,"Female",2000,"50-59 years"
"Central and South America","Uruguay",7,"Female",2000,"50-59 years"
"Central and South America","Uruguay",39,"Male",2000,"50-59 years"
"Central and South America","Uruguay",28,"Male",2000,"50-59 years"
"Central and South America","Uruguay",15,"Female",2001,"50-59 years"
"Central and South America","Uruguay",10,"Female",2001,"50-59 years"
"Central and South America","Uruguay",33,"Male",2001,"50-59 years"
"Central and South America","Uruguay",28,"Male",2001,"50-59 years"
"Central and South America","Uruguay",8,"Female",2002,"50-59 years"
"Central and South America","Uruguay",17,"Female",2002,"50-59 years"
"Central and South America","Uruguay",43,"Male",2002,"50-59 years"
"Central and South America","Uruguay",30,"Male",2002,"50-59 years"
"Central and South America","Uruguay",0,"Unknown",2002,"50-59 years"
"Central and South America","Uruguay",0,"Unknown",2002,"50-59 years"
"Central and South America","Uruguay",14,"Female",2003,"50-59 years"
"Central and South America","Uruguay",8,"Female",2003,"50-59 years"
"Central and South America","Uruguay",30,"Male",2003,"50-59 years"
"Central and South America","Uruguay",47,"Male",2003,"50-59 years"
"Central and South America","Uruguay",10,"Female",2004,"50-59 years"
"Central and South America","Uruguay",11,"Female",2004,"50-59 years"
"Central and South America","Uruguay",36,"Male",2004,"50-59 years"
"Central and South America","Uruguay",27,"Male",2004,"50-59 years"
"Central and South America","Uruguay",1,"Unknown",2004,"50-59 years"
"Central and South America","Uruguay",0,"Unknown",2004,"50-59 years"
"Central and South America","Uruguay",13,"Female",2005,"50-59 years"
"Central and South America","Uruguay",5,"Female",2005,"50-59 years"
"Central and South America","Uruguay",30,"Male",2005,"50-59 years"
"Central and South America","Uruguay",25,"Male",2005,"50-59 years"
"Central and South America","Uruguay",13,"Female",2006,"50-59 years"
"Central and South America","Uruguay",12,"Female",2006,"50-59 years"
"Central and South America","Uruguay",29,"Male",2006,"50-59 years"
"Central and South America","Uruguay",21,"Male",2006,"50-59 years"
"Central and South America","Uruguay",0,"Unknown",2006,"50-59 years"
"Central and South America","Uruguay",0,"Unknown",2006,"50-59 years"
"Central and South America","Uruguay",6,"Female",2007,"50-59 years"
"Central and South America","Uruguay",9,"Female",2007,"50-59 years"
"Central and South America","Uruguay",29,"Male",2007,"50-59 years"
