"Continent","Age Group","Year","Sex","Rate"
"South America","40-59 years",2011,"Male",1239.52865275877
"South America","40-59 years",2012,"Female",271.350638564863
"South America","40-59 years",2012,"Male",1237.59434018203
"South America","40-59 years",2013,"Female",268.832768966279
"South America","40-59 years",2013,"Male",1217.10755677049
"South America","40-59 years",2014,"Female",267.571285309277
"South America","40-59 years",2014,"Male",1206.35438005638
"South America","40-59 years",2015,"Female",266.479528716299
"South America","40-59 years",2015,"Male",1208.68459967977
"South America","40-59 years",2016,"Female",264.953633052558
"South America","40-59 years",2016,"Male",1212.76566452141
"South America","40-59 years",2017,"Female",262.227699213804
"South America","40-59 years",2017,"Male",1198.73523480996
"South America","40-59 years",2018,"Female",257.28754304274
"South America","40-59 years",2018,"Male",1174.63217832622
"South America","40-59 years",2019,"Female",250.607166751917
"South America","40-59 years",2019,"Male",1139.57978966851
"South America","60-79 years",1990,"Female",99.7680130887906
"South America","60-79 years",1990,"Male",353.240330078849
"South America","60-79 years",1991,"Female",98.8851056638886
"South America","60-79 years",1991,"Male",352.835292439406
"South America","60-79 years",1992,"Female",98.1177168991262
"South America","60-79 years",1992,"Male",353.761412144145
"South America","60-79 years",1993,"Female",99.8935523431522
"South America","60-79 years",1993,"Male",366.091251665741
"South America","60-79 years",1994,"Female",95.2687193208447
"South America","60-79 years",1994,"Male",359.692394502721
"South America","60-79 years",1995,"Female",90.9733092773143
"South America","60-79 years",1995,"Male",352.453190209358
"South America","60-79 years",1996,"Female",90.0493298056531
"South America","60-79 years",1996,"Male",352.479387862169
"South America","60-79 years",1997,"Female",87.5589398459468
"South America","60-79 years",1997,"Male",353.733113913493
"South America","60-79 years",1998,"Female",87.8133438767396
"South America","60-79 years",1998,"Male",370.994315930865
"South America","60-79 years",1999,"Female",86.4376957667663
"South America","60-79 years",1999,"Male",377.691430883487
"South America","60-79 years",2000,"Female",86.1531249014345
"South America","60-79 years",2000,"Male",370.637640251411
"South America","60-79 years",2001,"Female",84.5594840898391
"South America","60-79 years",2001,"Male",381.987482055623
"South America","60-79 years",2002,"Female",86.0265111023233
"South America","60-79 years",2002,"Male",386.539324719027
"South America","60-79 years",2003,"Female",84.785243330494
"South America","60-79 years",2003,"Male",384.649751129409
"South America","60-79 years",2004,"Female",83.5665057614262
"South America","60-79 years",2004,"Male",378.75656244975
"South America","60-79 years",2005,"Female",80.78163679844
"South America","60-79 years",2005,"Male",367.79863942154
"South America","60-79 years",2006,"Female",78.338994691926
"South America","60-79 years",2006,"Male",358.501971325774
"South America","60-79 years",2007,"Female",77.8029603707444
"South America","60-79 years",2007,"Male",356.994918114418
"South America","60-79 years",2008,"Female",77.3936176240499
"South America","60-79 years",2008,"Male",351.285346309175
"South America","60-79 years",2009,"Female",76.3291068483213
"South America","60-79 years",2009,"Male",349.749575389737
"South America","60-79 years",2010,"Female",75.3393036166745
"South America","60-79 years",2010,"Male",350.693226920317
"South America","60-79 years",2011,"Female",73.6348848376848
"South America","60-79 years",2011,"Male",346.185832148387
"South America","60-79 years",2012,"Female",73.2598424692483
"South America","60-79 years",2012,"Male",342.544537342451
"South America","60-79 years",2013,"Female",72.691874115045
"South America","60-79 years",2013,"Male",339.911911828001
"South America","60-79 years",2014,"Female",72.8387933909452
"South America","60-79 years",2014,"Male",339.252315502384
"South America","60-79 years",2015,"Female",73.3684720026554
"South America","60-79 years",2015,"Male",338.589923696931
"South America","60-79 years",2016,"Female",73.9319983137472
"South America","60-79 years",2016,"Male",337.937757640794
"South America","60-79 years",2017,"Female",73.7039813171969
"South America","60-79 years",2017,"Male",336.176484808327
"South America","60-79 years",2018,"Female",72.3316461828357
"South America","60-79 years",2018,"Male",330.728615183655
"South America","60-79 years",2019,"Female",70.7341517695006
"South America","60-79 years",2019,"Male",322.288178020669
"South America","80+ years",1990,"Female",94.2159110433553
"South America","80+ years",1990,"Male",541.97162073495
"South America","80+ years",1991,"Female",96.1900292331253
"South America","80+ years",1991,"Male",552.09224347094
"South America","80+ years",1992,"Female",96.199716269732
"South America","80+ years",1992,"Male",567.826250276788
"South America","80+ years",1993,"Female",100.581658898638
"South America","80+ years",1993,"Male",609.881365176649
"South America","80+ years",1994,"Female",97.4088978065637
"South America","80+ years",1994,"Male",600.502307648143
"South America","80+ years",1995,"Female",93.7034006622723
"South America","80+ years",1995,"Male",585.041233714889
"South America","80+ years",1996,"Female",90.6796931233505
"South America","80+ years",1996,"Male",576.120703565863
"South America","80+ years",1997,"Female",88.060544139075
"South America","80+ years",1997,"Male",578.854284913196
"South America","80+ years",1998,"Female",88.4654152487915
"South America","80+ years",1998,"Male",602.264689248894
"South America","80+ years",1999,"Female",85.516584989587
"South America","80+ years",1999,"Male",596.775738863342
"South America","80+ years",2000,"Female",85.1333652081596
"South America","80+ years",2000,"Male",596.539628072451
"South America","80+ years",2001,"Female",83.7207892815657
"South America","80+ years",2001,"Male",598.510178790002
"South America","80+ years",2002,"Female",84.8198067756496
"South America","80+ years",2002,"Male",586.353019939501
"South America","80+ years",2003,"Female",82.0712605171561
"South America","80+ years",2003,"Male",577.823961953212
"South America","80+ years",2004,"Female",81.4858589234112
"South America","80+ years",2004,"Male",580.20275778256
"South America","80+ years",2005,"Female",78.8866934141351
"South America","80+ years",2005,"Male",558.304836399302
"South America","80+ years",2006,"Female",75.85782303563
"South America","80+ years",2006,"Male",541.679793662715
"South America","80+ years",2007,"Female",75.7587554467585
"South America","80+ years",2007,"Male",541.982023813156
"South America","80+ years",2008,"Female",74.2590355824769
"South America","80+ years",2008,"Male",545.659969241746
"South America","80+ years",2009,"Female",74.7312220594592
"South America","80+ years",2009,"Male",548.295904190989
"South America","80+ years",2010,"Female",76.6472020288252
"South America","80+ years",2010,"Male",542.106144262205
"South America","80+ years",2011,"Female",76.7904502617737
"South America","80+ years",2011,"Male",531.1554853531
"South America","80+ years",2012,"Female",76.6386592422499
"South America","80+ years",2012,"Male",535.734280730048
"South America","80+ years",2013,"Female",76.031839872111
"South America","80+ years",2013,"Male",558.234007496675
"South America","80+ years",2014,"Female",74.8544219904619
"South America","80+ years",2014,"Male",570.449997901773
"South America","80+ years",2015,"Female",75.4602800362333
"South America","80+ years",2015,"Male",555.21062662299
"South America","80+ years",2016,"Female",75.8758083562913
"South America","80+ years",2016,"Male",558.634087681802
"South America","80+ years",2017,"Female",75.4008063072322
"South America","80+ years",2017,"Male",556.005204743266
"South America","80+ years",2018,"Female",74.5523738865887
"South America","80+ years",2018,"Male",539.63025885068
"South America","80+ years",2019,"Female",72.8991254519168
"South America","80+ years",2019,"Male",523.267635180717
NA,"0-19 years",1990,"Female",71.7224917355372
NA,"0-19 years",1990,"Male",140.865641627305
NA,"0-19 years",1991,"Female",71.4653807933649
NA,"0-19 years",1991,"Male",142.701069271729
NA,"0-19 years",1992,"Female",70.4612223448287
NA,"0-19 years",1992,"Male",145.109237848305
NA,"0-19 years",1993,"Female",70.4326872464272
NA,"0-19 years",1993,"Male",149.600893428595
NA,"0-19 years",1994,"Female",71.5078535918406
NA,"0-19 years",1994,"Male",154.9907627293
NA,"0-19 years",1995,"Female",71.9844632015471
NA,"0-19 years",1995,"Male",155.661259456337
NA,"0-19 years",1996,"Female",70.8887516664533
NA,"0-19 years",1996,"Male",152.350059765205
NA,"0-19 years",1997,"Female",70.4490915901396
NA,"0-19 years",1997,"Male",148.386291896495
NA,"0-19 years",1998,"Female",69.941991012847
NA,"0-19 years",1998,"Male",145.419594947601
NA,"0-19 years",1999,"Female",69.0235771350405
NA,"0-19 years",1999,"Male",145.49191839362
NA,"0-19 years",2000,"Female",67.1659162246133
NA,"0-19 years",2000,"Male",144.154691820385
NA,"0-19 years",2001,"Female",65.9616050118722
NA,"0-19 years",2001,"Male",141.036929853112
NA,"0-19 years",2002,"Female",64.5582969330245
NA,"0-19 years",2002,"Male",137.06113886193
NA,"0-19 years",2003,"Female",63.9670604397132
NA,"0-19 years",2003,"Male",135.993611277007
NA,"0-19 years",2004,"Female",63.2528579114921
NA,"0-19 years",2004,"Male",133.94461323864
NA,"0-19 years",2005,"Female",63.2607019001994
NA,"0-19 years",2005,"Male",134.470594144465
NA,"0-19 years",2006,"Female",62.3699998992089
NA,"0-19 years",2006,"Male",131.758689491815
NA,"0-19 years",2007,"Female",62.3761028562098
NA,"0-19 years",2007,"Male",130.634092161463
NA,"0-19 years",2008,"Female",62.0910636329825
NA,"0-19 years",2008,"Male",129.199584702096
NA,"0-19 years",2009,"Female",61.7685657511878
NA,"0-19 years",2009,"Male",126.240387457782
NA,"0-19 years",2010,"Female",60.4368444220704
NA,"0-19 years",2010,"Male",125.885849854321
NA,"0-19 years",2011,"Female",58.6074346975118
NA,"0-19 years",2011,"Male",123.904009591803
NA,"0-19 years",2012,"Female",57.5004566059178
NA,"0-19 years",2012,"Male",123.809747117049
NA,"0-19 years",2013,"Female",56.1581469624785
NA,"0-19 years",2013,"Male",120.95954787784
NA,"0-19 years",2014,"Female",56.0266203267821
NA,"0-19 years",2014,"Male",118.051284245411
NA,"0-19 years",2015,"Female",54.7434848240352
NA,"0-19 years",2015,"Male",112.799748293022
NA,"0-19 years",2016,"Female",53.0119968706783
NA,"0-19 years",2016,"Male",110.336674261378
NA,"0-19 years",2017,"Female",51.6970005795188
NA,"0-19 years",2017,"Male",107.460521915416
NA,"0-19 years",2018,"Female",50.9983081671675
NA,"0-19 years",2018,"Male",107.105490188271
NA,"0-19 years",2019,"Female",49.1041208157791
NA,"0-19 years",2019,"Male",104.935315160064
NA,"20-39 years",1990,"Female",620.481568072308
NA,"20-39 years",1990,"Male",1883.60106651552
NA,"20-39 years",1991,"Female",616.373429441274
NA,"20-39 years",1991,"Male",1912.12671609523
NA,"20-39 years",1992,"Female",608.924046054643
NA,"20-39 years",1992,"Male",1967.32495032039
NA,"20-39 years",1993,"Female",614.518935833916
NA,"20-39 years",1993,"Male",2064.18676248562
NA,"20-39 years",1994,"Female",621.286242216107
NA,"20-39 years",1994,"Male",2161.02846206857
NA,"20-39 years",1995,"Female",616.322622790582
NA,"20-39 years",1995,"Male",2164.42294935033
NA,"20-39 years",1996,"Female",604.800037250399
NA,"20-39 years",1996,"Male",2125.82733006725
NA,"20-39 years",1997,"Female",594.756412047041
NA,"20-39 years",1997,"Male",2066.07010542125
NA,"20-39 years",1998,"Female",581.102985711236
NA,"20-39 years",1998,"Male",2042.59336290774
NA,"20-39 years",1999,"Female",577.293992101493
NA,"20-39 years",1999,"Male",2069.58665286104
NA,"20-39 years",2000,"Female",568.978887595761
NA,"20-39 years",2000,"Male",2071.33532580889
NA,"20-39 years",2001,"Female",562.291756081353
NA,"20-39 years",2001,"Male",2045.9812903665
NA,"20-39 years",2002,"Female",558.463482849197
NA,"20-39 years",2002,"Male",2016.47061757113
NA,"20-39 years",2003,"Female",561.342435630271
NA,"20-39 years",2003,"Male",2027.50154107838
NA,"20-39 years",2004,"Female",555.701672410724
NA,"20-39 years",2004,"Male",2018.40321293617
NA,"20-39 years",2005,"Female",564.087872208193
NA,"20-39 years",2005,"Male",2043.55533185926
NA,"20-39 years",2006,"Female",550.521478415056
NA,"20-39 years",2006,"Male",1988.68192719579
NA,"20-39 years",2007,"Female",552.73977068445
NA,"20-39 years",2007,"Male",1953.01917859868
NA,"20-39 years",2008,"Female",551.016994518002
NA,"20-39 years",2008,"Male",1931.55129982969
NA,"20-39 years",2009,"Female",544.121563289302
NA,"20-39 years",2009,"Male",1902.4409201414
NA,"20-39 years",2010,"Female",533.521507944278
NA,"20-39 years",2010,"Male",1899.80737773055
NA,"20-39 years",2011,"Female",514.389541159303
NA,"20-39 years",2011,"Male",1841.62932795099
NA,"20-39 years",2012,"Female",500.213975474191
NA,"20-39 years",2012,"Male",1814.09594674128
NA,"20-39 years",2013,"Female",487.284147422429
NA,"20-39 years",2013,"Male",1789.67343442376
NA,"20-39 years",2014,"Female",485.264502401385
NA,"20-39 years",2014,"Male",1783.39561918031
NA,"20-39 years",2015,"Female",475.602468034247
NA,"20-39 years",2015,"Male",1749.80150328605
NA,"20-39 years",2016,"Female",462.541898066487
NA,"20-39 years",2016,"Male",1726.63738257067
NA,"20-39 years",2017,"Female",452.539439396989
NA,"20-39 years",2017,"Male",1703.96793306732
NA,"20-39 years",2018,"Female",448.782996275299
NA,"20-39 years",2018,"Male",1668.40446721016
NA,"20-39 years",2019,"Female",440.271383692952
NA,"20-39 years",2019,"Male",1638.91361098171
NA,"40-59 years",1990,"Female",782.078939095636
NA,"40-59 years",1990,"Male",2592.99784673247
NA,"40-59 years",1991,"Female",777.347793455365
NA,"40-59 years",1991,"Male",2611.17996460543
NA,"40-59 years",1992,"Female",763.71551549625
NA,"40-59 years",1992,"Male",2671.45546655567
NA,"40-59 years",1993,"Female",775.98061965684
NA,"40-59 years",1993,"Male",2820.28649597169
NA,"40-59 years",1994,"Female",791.751089851879
NA,"40-59 years",1994,"Male",2981.97788516901
NA,"40-59 years",1995,"Female",784.491066955592
NA,"40-59 years",1995,"Male",2969.05780435696
NA,"40-59 years",1996,"Female",762.750176777544
NA,"40-59 years",1996,"Male",2889.25605425593
NA,"40-59 years",1997,"Female",743.762854136978
NA,"40-59 years",1997,"Male",2799.32611935929
NA,"40-59 years",1998,"Female",729.132922767345
NA,"40-59 years",1998,"Male",2770.08841602572
NA,"40-59 years",1999,"Female",730.099459002029
NA,"40-59 years",1999,"Male",2826.55351535397
NA,"40-59 years",2000,"Female",727.962305668073
NA,"40-59 years",2000,"Male",2852.51612534385
NA,"40-59 years",2001,"Female",725.975282279505
NA,"40-59 years",2001,"Male",2841.09064146253
NA,"40-59 years",2002,"Female",721.675519717181
NA,"40-59 years",2002,"Male",2826.52640067646
NA,"40-59 years",2003,"Female",724.711610889388
NA,"40-59 years",2003,"Male",2840.85750961452
NA,"40-59 years",2004,"Female",716.710840656191
NA,"40-59 years",2004,"Male",2807.86919711045
NA,"40-59 years",2005,"Female",723.633054771214
NA,"40-59 years",2005,"Male",2835.1502481271
NA,"40-59 years",2006,"Female",707.550256649604
NA,"40-59 years",2006,"Male",2737.14897225294
NA,"40-59 years",2007,"Female",699.057533792281
NA,"40-59 years",2007,"Male",2673.62117213284
NA,"40-59 years",2008,"Female",696.548324175123
NA,"40-59 years",2008,"Male",2654.52996372971
NA,"40-59 years",2009,"Female",689.631289301364
NA,"40-59 years",2009,"Male",2611.71883777892
NA,"40-59 years",2010,"Female",682.239076657522
NA,"40-59 years",2010,"Male",2592.10018762182
NA,"40-59 years",2011,"Female",665.432787190509
NA,"40-59 years",2011,"Male",2497.49272636455
NA,"40-59 years",2012,"Female",658.590591747271
NA,"40-59 years",2012,"Male",2452.89285033098
NA,"40-59 years",2013,"Female",649.377880216602
NA,"40-59 years",2013,"Male",2400.98632146989
NA,"40-59 years",2014,"Female",645.745509652139
NA,"40-59 years",2014,"Male",2383.92970004674
NA,"40-59 years",2015,"Female",633.01442723695
NA,"40-59 years",2015,"Male",2341.05638031513
NA,"40-59 years",2016,"Female",621.951391112185
NA,"40-59 years",2016,"Male",2292.36549630525
NA,"40-59 years",2017,"Female",606.472232375087
NA,"40-59 years",2017,"Male",2223.18013054228
NA,"40-59 years",2018,"Female",597.36072272219
NA,"40-59 years",2018,"Male",2193.62656991474
NA,"40-59 years",2019,"Female",587.851840878784
NA,"40-59 years",2019,"Male",2156.56200517114
NA,"60-79 years",1990,"Female",301.231262894605
NA,"60-79 years",1990,"Male",871.624542226635
NA,"60-79 years",1991,"Female",296.647979705278
NA,"60-79 years",1991,"Male",866.814534627297
NA,"60-79 years",1992,"Female",291.531321405809
NA,"60-79 years",1992,"Male",870.995475533202
NA,"60-79 years",1993,"Female",292.216494256879
NA,"60-79 years",1993,"Male",887.639380821596
NA,"60-79 years",1994,"Female",294.402168970416
NA,"60-79 years",1994,"Male",908.65351036354
NA,"60-79 years",1995,"Female",293.749709973042
NA,"60-79 years",1995,"Male",908.351382773906
NA,"60-79 years",1996,"Female",290.433025371526
NA,"60-79 years",1996,"Male",907.386072396616
NA,"60-79 years",1997,"Female",287.367482578657
NA,"60-79 years",1997,"Male",906.629907567638
NA,"60-79 years",1998,"Female",286.33268488403
NA,"60-79 years",1998,"Male",909.068908587054
NA,"60-79 years",1999,"Female",286.685265692144
NA,"60-79 years",1999,"Male",921.212268999939
NA,"60-79 years",2000,"Female",286.653280030214
NA,"60-79 years",2000,"Male",925.892917118223
NA,"60-79 years",2001,"Female",286.740383673271
NA,"60-79 years",2001,"Male",921.66118143661
NA,"60-79 years",2002,"Female",288.322006336932
NA,"60-79 years",2002,"Male",918.254474544946
NA,"60-79 years",2003,"Female",290.190786852954
NA,"60-79 years",2003,"Male",919.620276132099
NA,"60-79 years",2004,"Female",289.059253864691
NA,"60-79 years",2004,"Male",908.149610506954
NA,"60-79 years",2005,"Female",289.843952541373
NA,"60-79 years",2005,"Male",907.15436106193
NA,"60-79 years",2006,"Female",285.435049853013
NA,"60-79 years",2006,"Male",873.967681472207
NA,"60-79 years",2007,"Female",281.878577364797
NA,"60-79 years",2007,"Male",853.313990729922
NA,"60-79 years",2008,"Female",277.441005649392
NA,"60-79 years",2008,"Male",845.378479550399
NA,"60-79 years",2009,"Female",272.720879574594
NA,"60-79 years",2009,"Male",831.076446697042
NA,"60-79 years",2010,"Female",269.270432661417
NA,"60-79 years",2010,"Male",823.048571759261
NA,"60-79 years",2011,"Female",263.517420705393
NA,"60-79 years",2011,"Male",806.149320182927
NA,"60-79 years",2012,"Female",259.589241998273
NA,"60-79 years",2012,"Male",796.57596288462
NA,"60-79 years",2013,"Female",254.219763095167
NA,"60-79 years",2013,"Male",784.890837719908
NA,"60-79 years",2014,"Female",250.314184294641
NA,"60-79 years",2014,"Male",774.940429326473
NA,"60-79 years",2015,"Female",245.170236828782
NA,"60-79 years",2015,"Male",763.122186732365
NA,"60-79 years",2016,"Female",241.50753908321
NA,"60-79 years",2016,"Male",751.120829352741
NA,"60-79 years",2017,"Female",236.864877392529
NA,"60-79 years",2017,"Male",739.550247234602
NA,"60-79 years",2018,"Female",235.75575152115
NA,"60-79 years",2018,"Male",762.78955276927
NA,"60-79 years",2019,"Female",233.387695091148
NA,"60-79 years",2019,"Male",752.539033398347
NA,"80+ years",1990,"Female",431.13042288759
NA,"80+ years",1990,"Male",1424.57787666374
NA,"80+ years",1991,"Female",426.705780246004
NA,"80+ years",1991,"Male",1416.2253045089
NA,"80+ years",1992,"Female",424.022666818552
NA,"80+ years",1992,"Male",1419.88803884725
NA,"80+ years",1993,"Female",427.073061199949
NA,"80+ years",1993,"Male",1442.2571103262
NA,"80+ years",1994,"Female",432.409849908257
NA,"80+ years",1994,"Male",1468.25579623939
NA,"80+ years",1995,"Female",436.387933833387
NA,"80+ years",1995,"Male",1470.10094320665
NA,"80+ years",1996,"Female",437.191417677952
NA,"80+ years",1996,"Male",1470.18503678705
NA,"80+ years",1997,"Female",440.925159464552
NA,"80+ years",1997,"Male",1482.15571501538
NA,"80+ years",1998,"Female",451.266560373368
NA,"80+ years",1998,"Male",1508.34551156984
NA,"80+ years",1999,"Female",461.441544884195
NA,"80+ years",1999,"Male",1526.54530849277
NA,"80+ years",2000,"Female",468.718164880016
NA,"80+ years",2000,"Male",1537.23505684926
NA,"80+ years",2001,"Female",474.814892222629
NA,"80+ years",2001,"Male",1530.26850938168
NA,"80+ years",2002,"Female",486.420452501259
NA,"80+ years",2002,"Male",1542.49467384
NA,"80+ years",2003,"Female",493.211022853215
NA,"80+ years",2003,"Male",1550.52077538797
NA,"80+ years",2004,"Female",494.333630973914
NA,"80+ years",2004,"Male",1541.00524605005
NA,"80+ years",2005,"Female",494.371455448102
NA,"80+ years",2005,"Male",1535.89206575982
NA,"80+ years",2006,"Female",487.531969595727
NA,"80+ years",2006,"Male",1514.11554554129
NA,"80+ years",2007,"Female",480.887694159654
NA,"80+ years",2007,"Male",1492.72398530893
NA,"80+ years",2008,"Female",470.555331882039
NA,"80+ years",2008,"Male",1493.91267616421
NA,"80+ years",2009,"Female",460.059229866039
NA,"80+ years",2009,"Male",1484.05613247261
NA,"80+ years",2010,"Female",454.4403443255
NA,"80+ years",2010,"Male",1475.91921055633
NA,"80+ years",2011,"Female",448.195781970242
NA,"80+ years",2011,"Male",1464.78496011746
NA,"80+ years",2012,"Female",439.731632364403
NA,"80+ years",2012,"Male",1451.8730425021
NA,"80+ years",2013,"Female",428.737820682424
NA,"80+ years",2013,"Male",1430.184022942
NA,"80+ years",2014,"Female",421.326832335981
NA,"80+ years",2014,"Male",1410.74897193299
NA,"80+ years",2015,"Female",418.132451683779
NA,"80+ years",2015,"Male",1402.78619313537
NA,"80+ years",2016,"Female",417.926394959762
NA,"80+ years",2016,"Male",1386.3477179249
NA,"80+ years",2017,"Female",415.167941163547
NA,"80+ years",2017,"Male",1376.87720263908
NA,"80+ years",2018,"Female",413.457873453086
NA,"80+ years",2018,"Male",1414.53956766909
NA,"80+ years",2019,"Female",411.733172926006
NA,"80+ years",2019,"Male",1403.4032941038
